x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.46811524,0.5931488,0.0030604163,0.4160514,0.5330252,-0.034413368,0.38589406,0.47004527,-0.058860827,0.3654128,0.39850563,-0.09831384,0.4350481,0.49668056,-0.041317258,0.5310004,0.46918046,-0.006983099,0.56945163,0.36715528,-0.0118843345,0.5909115,0.28265885,-0.022977466,0.5164223,0.49270257,-0.002449822,0.4902726,0.4427926,-0.024259841,0.51797795,0.30927244,-0.049724557,0.5319243,0.21806425,-0.07411991,0.49038637,0.4741861,-0.019127516,0.4513567,0.4557433,-0.035881747,0.44953164,0.3355045,-0.07478358,0.44909683,0.24446864,-0.10108999,0.4565791,0.4827047,-0.033180885,0.41828537,0.50817275,-0.043743946,0.40541142,0.41474056,-0.07468413,0.39174902,0.34713456,-0.097207524,0.43139368,0.503705,-0.0372528,0
0.5482577,0.5822668,0.0024520434,0.46610838,0.5449443,0.023491303,0.42578012,0.5002723,0.031168452,0.39464933,0.46265507,0.025047796,0.48549008,0.515235,0.011278591,0.5531351,0.4368732,-0.049090855,0.54181594,0.32980275,-0.08981821,0.5547959,0.22843388,-0.1272776,0.537432,0.46983308,-0.043983575,0.5132027,0.46524262,-0.030025328,0.46687517,0.33244386,-0.059412654,0.45908436,0.24928026,-0.08623204,0.5231663,0.49770585,-0.023412134,0.4548591,0.45739126,0.002328646,0.4093248,0.33735567,-0.021644754,0.35713342,0.21220258,-0.040075317,0.47612703,0.4954266,-0.0049304073,0.4342784,0.51120615,0.043468576,0.40468025,0.40903383,0.020077797,0.3497603,0.33733976,0.032215185,0.45910692,0.5061675,0.026009763,0
0.5473903,0.54413944,-0.0011391691,0.47390932,0.4581284,-0.05264253,0.45099387,0.36189634,-0.08752358,0.44866627,0.2480079,-0.1290764,0.5189337,0.4083818,-0.056490883,0.6696296,0.38652846,-0.017066704,0.7556578,0.24119377,-0.035577044,0.8192655,0.12948811,-0.058152575,0.6467793,0.41195944,-0.016447678,0.62566984,0.331708,-0.049976453,0.6967791,0.12647516,-0.09997962,0.73967004,0.0031298068,-0.1268135,0.60408473,0.3776494,-0.03825807,0.5487709,0.3491201,-0.06066342,0.5823855,0.1673297,-0.10981015,0.60050684,0.027494058,-0.15510544,0.5505846,0.39246067,-0.051169872,0.47174487,0.3924912,-0.0684425,0.47758576,0.24736074,-0.11971625,0.48671308,0.11927824,-0.15877375,0.49830726,0.40722996,-0.06223777,0
0.468591,0.63730985,-0.0012784185,0.39808676,0.5685065,-0.042592037,0.35378695,0.48253676,-0.060741223,0.31913486,0.3884336,-0.085397765,0.41674873,0.50715196,-0.034873623,0.5254837,0.47302106,0.018936846,0.57239735,0.33971712,0.034678705,0.59388435,0.23536281,0.04938629,0.5191878,0.50601834,0.018330792,0.48502618,0.44338247,-0.00044884556,0.4969139,0.25555566,0.002808087,0.5007766,0.14462885,-0.0024285452,0.4867196,0.48447546,-0.0045933835,0.42965862,0.4451967,-0.026844375,0.40602857,0.25645843,-0.045008775,0.39601028,0.12577882,-0.053665716,0.4370062,0.48413935,-0.02269035,0.37815428,0.5119683,-0.056270454,0.3418369,0.37194422,-0.07546734,0.3202571,0.24787647,-0.09308617,0.39656433,0.5167221,-0.039000094,0
0.5249136,0.566559,0.0024934616,0.4326384,0.49971613,-0.012144822,0.42366678,0.39159548,0.041675515,0.3633554,0.30762747,0.0876286,0.46729457,0.4440002,0.031423513,0.61077523,0.39805052,0.014277521,0.66302407,0.2544264,0.04321654,0.6814348,0.173157,0.09687079,0.5812666,0.42367437,0.019545745,0.57184553,0.38429224,0.045661435,0.5797864,0.21939595,0.07944918,0.5783306,0.110085145,0.10932421,0.5508329,0.4187273,0.03939691,0.49021733,0.40980995,0.014479828,0.4950152,0.2718789,0.089428596,0.44303465,0.18918526,0.10449983,0.5144288,0.42540047,0.036905907,0.41394204,0.43476567,0.05917007,0.40674984,0.32186365,0.08181015,0.3967295,0.21822755,0.10552803,0.48444137,0.4442321,0.034841612,0
0.56634676,0.5476281,-9.9588775e-05,0.5108912,0.501727,-0.03467619,0.48721933,0.43870053,-0.053152744,0.46965626,0.36644337,-0.073594876,0.5284087,0.45833233,-0.03318299,0.6123192,0.4372313,-0.0006987404,0.65315986,0.3264269,-0.002670427,0.67970294,0.26091343,-0.0009704266,0.604168,0.46203762,0.0048181196,0.5837479,0.397864,-0.009840699,0.60248065,0.2673489,-0.030028533,0.62815666,0.19032913,-0.0420051,0.5813474,0.43923476,-0.010581983,0.5478017,0.438095,-0.026475698,0.54178053,0.32974228,-0.053173658,0.543417,0.24920662,-0.0666025,0.5498548,0.4635943,-0.018391697,0.4986858,0.4574849,-0.037337434,0.48532885,0.36284566,-0.06345202,0.47646925,0.28346643,-0.08826345,0.514553,0.46284708,-0.03924099,0
0.46587506,0.56626433,-0.0019242069,0.38554907,0.4720289,0.030937323,0.362299,0.38364816,0.03277936,0.34335622,0.2676331,0.045779098,0.42789194,0.42064804,0.013517874,0.58441335,0.3857419,-0.036209285,0.6572046,0.21462606,-0.06952831,0.72405154,0.09021826,-0.08484938,0.5620044,0.41609353,-0.031146303,0.5279209,0.33675957,-0.021150773,0.5732402,0.121708,-0.040905166,0.6049279,0.0,-0.053184334,0.51151365,0.38338098,-0.015213908,0.45428264,0.37658268,0.006162307,0.4693434,0.20619959,0.005286865,0.475735,0.080667086,-0.0029071074,0.46045455,0.42002517,0.0040906556,0.36528727,0.4001989,0.030904735,0.36785355,0.23332621,0.03310052,0.3669706,0.10154926,0.039084055,0.39968774,0.40833807,0.02620994,0
0.45918342,0.5463644,0.0077108913,0.42060745,0.5304508,-0.037548523,0.3546877,0.4602804,-0.06623227,0.30847397,0.38568184,-0.10700978,0.4028719,0.48665437,-0.046045396,0.4994431,0.43450525,-0.0071461834,0.52490526,0.30514863,0.009063131,0.5418707,0.21059197,-0.00039874995,0.51613027,0.46384266,0.0026580242,0.44659027,0.3642306,-0.032336067,0.4454873,0.19042487,-0.057952594,0.4529907,0.072541505,-0.07217962,0.46534854,0.3966813,-0.032896213,0.4198035,0.42415172,-0.035712197,0.41021153,0.31682965,-0.08013287,0.38790214,0.20392306,-0.10706414,0.42621556,0.46148658,-0.03738335,0.36534554,0.47825804,-0.06994144,0.3280689,0.3630636,-0.09799744,0.2699393,0.21201783,-0.13173868,0.37200132,0.47016183,-0.07064069,0
0.44701424,0.59709436,-0.024170589,0.3874659,0.5403122,0.019959034,0.26861116,0.4370917,0.05391448,0.20223352,0.36613786,0.109661065,0.41356775,0.42960075,0.013769561,0.49539697,0.355183,0.041073963,0.54153484,0.21018036,0.049578737,0.5287408,0.04359545,0.066218294,0.48084405,0.3967989,0.018500026,0.48410255,0.3673145,0.039859895,0.41987276,0.18903035,0.05824603,0.4187691,0.06607068,0.071184896,0.47138917,0.4359369,0.020504529,0.39391991,0.40420243,0.03539638,0.31486288,0.25585184,0.10825773,0.3098988,0.09408586,0.11845434,0.42074493,0.41260192,0.05363745,0.38670206,0.4551041,0.053696986,0.30833426,0.37878063,0.11271661,0.23462634,0.21912095,0.1387161,0.38496104,0.45955664,0.03767577,0
0.5447906,0.64670926,0.0057813143,0.4582832,0.60165125,-0.0036543992,0.39776462,0.5578491,-0.02649076,0.33995014,0.500905,-0.037995756,0.45499372,0.5490031,-0.021933673,0.556521,0.5281539,-0.049045622,0.5326908,0.37450898,-0.08848817,0.5634852,0.28064066,-0.13572185,0.53924626,0.5354929,-0.05391607,0.492557,0.47630173,-0.080399714,0.4728945,0.2893698,-0.12697086,0.41775668,0.19184135,-0.15209466,0.4949353,0.4934886,-0.05163285,0.47872087,0.50881654,-0.05702776,0.39947712,0.3922943,-0.09439355,0.34230366,0.3176427,-0.11106282,0.4524787,0.56846607,-0.015463973,0.42167667,0.59170014,-0.02832677,0.37193984,0.47403342,-0.023870464,0.32279685,0.4064406,-0.083999515,0.4652651,0.59849745,-0.0037847809,0
0.5049471,0.5874626,0.00036667916,0.42985076,0.52600783,0.0018362864,0.39228806,0.4360693,-7.3201365e-05,0.36209947,0.34350535,-0.021261653,0.45106047,0.47118425,-0.016921569,0.58682877,0.41691622,-0.057641134,0.647335,0.2664529,-0.1058014,0.69529283,0.14639004,-0.14413746,0.574038,0.45761615,-0.05170708,0.5338166,0.3860982,-0.05290108,0.5541297,0.19036937,-0.097763434,0.5836951,0.06597997,-0.13526818,0.52838755,0.42955592,-0.039246857,0.47712776,0.42414153,-0.030325249,0.46819082,0.2654131,-0.061471887,0.46058655,0.14777598,-0.07794595,0.47917417,0.45964855,-0.021547303,0.41661498,0.46372178,-0.0066579212,0.39472505,0.33736494,-0.022250308,0.37880632,0.22812185,-0.0448885,0.43968353,0.46972963,-0.010748272,0
0.51530284,0.62277174,-7.788034e-05,0.43668702,0.5171696,-0.007900407,0.40927646,0.47478345,0.018561373,0.37761897,0.35173783,0.006661708,0.48687488,0.4862597,0.0010019699,0.59272414,0.4367551,0.06294885,0.64902526,0.30044615,0.11508224,0.6912464,0.18168229,0.13546331,0.5756577,0.48255283,0.049417417,0.54485554,0.41272873,0.037030574,0.57881206,0.24688493,0.076629445,0.598824,0.13414259,0.121843494,0.55328786,0.4483263,0.013903436,0.4955707,0.4474076,0.040257428,0.50231993,0.29463944,0.059377827,0.48638853,0.1610977,0.07213579,0.5057965,0.48186043,0.028521908,0.43861556,0.4847236,0.0057073697,0.41513428,0.36054686,0.018321283,0.4206962,0.26542374,0.015423406,0.44667262,0.4932901,0.005437516,0
0.44464564,0.6063827,0.016848778,0.3513077,0.5685533,-0.038374998,0.28119,0.5195202,-0.053496957,0.2022802,0.43118286,-0.07812641,0.357871,0.50751466,-0.044629052,0.45505327,0.4479523,-0.059588302,0.47126028,0.33437398,-0.09567948,0.47482696,0.22563672,-0.10507085,0.4580809,0.48385015,-0.031019837,0.39554918,0.4225623,-0.07395264,0.36030102,0.23686273,-0.1326799,0.3449217,0.12698735,-0.1616749,0.39540482,0.45644373,-0.041781608,0.35203242,0.47305846,-0.04838211,0.28676617,0.33394614,-0.10656739,0.257803,0.21576871,-0.14754021,0.36213923,0.47705525,-0.041590426,0.33441573,0.53092986,-0.040247653,0.25104976,0.41517282,-0.0868096,0.20419602,0.32853732,-0.11605909,0.34088075,0.5281499,-0.03155868,0
0.5169156,0.5790974,0.009470981,0.4236001,0.54401416,0.017748887,0.3702484,0.4875319,0.051312253,0.3354069,0.423822,0.08491385,0.4426394,0.5183163,0.027851922,0.52556187,0.47297403,0.052841812,0.54975426,0.36328083,0.11739086,0.5385758,0.2950657,0.14894183,0.52035356,0.49045035,0.037577074,0.4861343,0.421544,0.054853592,0.46680638,0.27950194,0.15247183,0.45375547,0.2027025,0.18456608,0.4903383,0.4562963,0.054896895,0.43005168,0.45823398,0.04217915,0.40276733,0.33081493,0.107136086,0.36170384,0.25114685,0.15521243,0.4669185,0.47911334,0.051476374,0.44343853,0.51754653,0.03333367,0.36516118,0.42979422,0.06693946,0.33788896,0.3619991,0.08964519,0.433446,0.5214608,0.03198121,0
0.41589588,0.6019076,0.008336454,0.36479902,0.5580856,-0.0037191634,0.3696584,0.49883848,0.02545222,0.2843136,0.3990981,0.01571081,0.4003978,0.5179861,-0.018317804,0.4708073,0.44614682,-0.09105021,0.5763559,0.35765228,-0.1616576,0.56225306,0.29691458,-0.12885182,0.48596406,0.5228772,-0.03078703,0.43572858,0.404815,-0.09132645,0.46135858,0.27824908,-0.10358638,0.48682398,0.10053416,-0.15694344,0.41015175,0.48808432,-0.027201079,0.42043975,0.4315217,-0.0078050643,0.38523078,0.27343234,-0.079636805,0.3740138,0.18680269,-0.08195596,0.3810139,0.506575,-0.03667562,0.3455291,0.5156885,-0.026566714,0.30014896,0.39549434,0.025372475,0.30651584,0.26753655,-0.04631516,0.37382656,0.4871414,-0.012307482,0
0.56057894,0.55520564,-0.0044787065,0.49260435,0.56411165,0.023873085,0.4667332,0.5217082,0.032693617,0.42704812,0.4554169,0.0545708,0.5077417,0.5191526,0.029894205,0.5533051,0.45216438,-0.011141101,0.5679701,0.37224552,0.007074745,0.5758773,0.29297668,0.020192493,0.5622279,0.46686798,-0.00335214,0.52775604,0.43590447,0.017288277,0.5117113,0.34569338,0.032589093,0.4971282,0.25079527,0.055488877,0.5366451,0.46614584,0.010518439,0.510304,0.48257986,0.033324435,0.45796528,0.37964803,0.055649776,0.4375389,0.3188913,0.049287528,0.5385412,0.4966307,0.028420663,0.46667215,0.5152314,0.052708253,0.43071008,0.42326915,0.06970958,0.39232892,0.37026605,0.096004725,0.49885264,0.50618523,0.042002212,0
0.5248586,0.5404807,0.008962249,0.48987797,0.5122804,0.00053316454,0.5018307,0.4418946,0.0743587,0.4875871,0.43550992,0.08521847,0.4642486,0.48913953,0.08008235,0.67333615,0.47602078,-0.013879357,0.7028389,0.386583,0.06804465,0.72834736,0.3006521,0.12328863,0.58120054,0.46799356,-0.038779322,0.5063951,0.40005988,0.025088226,0.6311809,0.28685164,0.08835235,0.71000624,0.18864675,0.13217556,0.6166212,0.45390263,0.048107315,0.52340156,0.43891934,0.049679134,0.5339002,0.33092773,0.098284245,0.5921164,0.2756208,0.15038048,0.5601186,0.47107852,0.049464833,0.49049366,0.48839676,0.05002836,0.45262837,0.39717415,0.13507767,0.52447003,0.34945825,0.17043307,0.5135644,0.4894222,0.038199965,0
0.4857701,0.54335624,0.003568047,0.385896,0.49651498,-0.029536724,0.3250686,0.4163811,-0.037235465,0.27062714,0.31849125,-0.046207745,0.39824307,0.43673268,-0.019939737,0.51893747,0.38437805,0.023392286,0.53202343,0.24609725,0.036206022,0.5398522,0.14238577,0.044562854,0.5102505,0.4146132,0.009839262,0.46229059,0.34995314,0.010030715,0.44293493,0.14920571,0.014569035,0.4317764,0.021750186,0.022260606,0.46968532,0.39021593,0.007386509,0.40247992,0.35918197,-0.010246036,0.34307817,0.16370064,-0.016856542,0.3091492,0.020808319,-0.02435457,0.41854247,0.39529946,-0.009218524,0.36194974,0.4389516,-0.025870685,0.29555252,0.30061597,-0.040310055,0.24970019,0.18834843,-0.041488014,0.38219187,0.4383912,-0.027512936,0
0.4693045,0.58335936,-0.0026193552,0.4161309,0.5314997,-0.011948682,0.39623275,0.47905323,-0.022729764,0.36659434,0.41301996,-0.029075073,0.42778286,0.50472075,-0.019094056,0.5334568,0.45695144,-0.008437514,0.56826264,0.34954742,-0.0148489075,0.59821874,0.26398176,-0.031223435,0.5205695,0.48296493,-0.010366558,0.49383587,0.4261486,-0.020060854,0.5154115,0.26369655,-0.040655322,0.52818,0.17292574,-0.048558973,0.48652014,0.45677087,-0.018933985,0.44390827,0.45098954,-0.022301227,0.43510422,0.3173383,-0.04040877,0.43198112,0.22615547,-0.05318112,0.44879767,0.47357416,-0.014292043,0.39804503,0.49366826,-0.015121941,0.38934374,0.39792785,-0.038857885,0.375421,0.3175941,-0.042866614,0.41297206,0.50077343,-0.020314045,0
0.5497879,0.60562104,-0.0010955394,0.49978504,0.57941383,0.050305154,0.43714896,0.5230237,0.062004905,0.4140256,0.4628396,0.10228818,0.480466,0.5349554,0.049475994,0.5875388,0.5092559,0.008786548,0.6101162,0.40810865,0.019159934,0.6181888,0.317717,0.046996612,0.58425236,0.5184478,0.0074857925,0.5508276,0.45878875,0.031707,0.5499225,0.31778494,0.08347938,0.54426265,0.22224969,0.097158246,0.5615348,0.4926989,0.027794773,0.5225104,0.51209855,0.043006994,0.4837106,0.40557835,0.10032654,0.47803596,0.3124137,0.10869072,0.51708835,0.53251344,0.040556114,0.501773,0.55774385,0.03397569,0.46081576,0.4617305,0.08064349,0.430317,0.41547856,0.13686927,0.5028881,0.5499309,0.04722055,0
0.4837791,0.66460407,-0.0020356374,0.39786866,0.6188817,-0.027882153,0.35030174,0.54109603,-0.08224172,0.3051078,0.4657671,-0.1024834,0.42127803,0.55702996,-0.04303128,0.531225,0.4760514,-0.018538995,0.5752745,0.3038053,-0.06752342,0.60118914,0.17984343,-0.08093822,0.53366566,0.5048506,-0.0069927424,0.48416787,0.45636314,-0.058363587,0.48459047,0.25620055,-0.10151663,0.47323576,0.11256981,-0.12837502,0.47201732,0.48637533,-0.047585055,0.43453294,0.4851077,-0.044559225,0.38077262,0.3054607,-0.12343182,0.36935437,0.19200493,-0.15979435,0.43649298,0.5282015,-0.035868183,0.38081095,0.54832053,-0.07234706,0.31053853,0.41471046,-0.12427002,0.26836514,0.29900092,-0.1598671,0.38763732,0.5431632,-0.057548624,0
0.5224447,0.65942585,-0.0043062265,0.42309135,0.61101556,-0.024892887,0.3581565,0.5370824,-0.03661036,0.29169944,0.4466034,-0.042676456,0.43087655,0.54701877,-0.014956149,0.5389417,0.4827033,0.018357925,0.55579907,0.32830876,0.021345483,0.5626455,0.2147775,0.032827757,0.5437623,0.51334393,0.01413351,0.48404017,0.4572754,0.0019485105,0.4591346,0.2691823,0.004796264,0.44240475,0.14794488,0.0021303736,0.49908686,0.50550336,-0.0020450049,0.44296792,0.49435914,-0.009920444,0.38052565,0.33334592,-0.0195482,0.3371544,0.21196015,-0.023322782,0.45345068,0.5260095,-0.0072419876,0.40686023,0.56061405,-0.02275346,0.3360476,0.44161943,-0.03337561,0.28886637,0.33856758,-0.043601777,0.41977474,0.5628085,-0.022069344,0
0.5140379,0.5753736,-0.0023113769,0.42507952,0.5237592,0.012710328,0.38593528,0.4500701,0.017309923,0.34394407,0.36665392,0.022066278,0.44686776,0.4701304,0.005381714,0.5559751,0.42870167,-0.034001067,0.5687464,0.2994025,-0.065172344,0.5786042,0.2133563,-0.077411965,0.5401091,0.45227715,-0.02739625,0.5044299,0.40327093,-0.025876358,0.49022985,0.24094689,-0.047484122,0.47606593,0.13466965,-0.06493916,0.50618005,0.44861796,-0.018684266,0.45827308,0.4435392,-0.003977266,0.42800772,0.3098079,-0.010985996,0.3987727,0.21205617,-0.028296776,0.47489554,0.46433517,-0.0066672517,0.4127498,0.48750392,0.018386582,0.3733399,0.37614033,0.006963695,0.33996484,0.28491524,0.0036097441,0.44552946,0.48509055,0.003854753,0
0.49035105,0.58742243,-0.006820022,0.407733,0.54873973,0.013874253,0.364132,0.49888638,0.0056768563,0.28883776,0.4333646,0.00019561728,0.4384679,0.49737963,0.008120502,0.5139451,0.44986397,-0.017458778,0.5040542,0.33414245,-0.05692273,0.5047481,0.25066572,-0.08019142,0.49349424,0.47361222,-0.031492412,0.45613363,0.44411963,-0.02981154,0.4174707,0.2919228,-0.04438956,0.3747138,0.19422992,-0.06567866,0.4753786,0.46387586,-0.035277575,0.4286492,0.4680918,-0.021480717,0.36154422,0.35554856,-0.032839235,0.30836356,0.2787025,-0.029868137,0.44398206,0.48645213,-0.011172749,0.3933955,0.5279037,0.00954592,0.32906616,0.43349823,-0.002225195,0.29999015,0.3627483,-0.008450025,0.41108328,0.5304391,0.0037335008,0
